回答日,名前,年齢,性別,お住まいの地域,食事は１日平均何回ですか,毎朝朝食をとりますか,睡眠時間は平均どのくらいですか,健康には気を使うほうですか,健康食品を利用していますか,最も利用している健康食品の商品名を記入してください,サプリメントは利用しますか,意識して摂取している栄養成分を複数選択してください_亜鉛,意識して摂取している栄養成分を複数選択してください_カルシウム,意識して摂取している栄養成分を複数選択してください_鉄,意識して摂取している栄養成分を複数選択してください_銅,意識して摂取している栄養成分を複数選択してください_マグネシウム,意識して摂取している栄養成分を複数選択してください_ナイアシン,意識して摂取している栄養成分を複数選択してください_パントテン酸,意識して摂取している栄養成分を複数選択してください_ビオチン,意識して摂取している栄養成分を複数選択してください_ビタミンＡ,意識して摂取している栄養成分を複数選択してください_β－カロテン（ビタミンＡの前駆体）,意識して摂取している栄養成分を複数選択してください_ビタミンＢ1,意識して摂取している栄養成分を複数選択してください_ビタミンＢ2,意識して摂取している栄養成分を複数選択してください_ビタミンＢ6,意識して摂取している栄養成分を複数選択してください_ビタミンＢ12,意識して摂取している栄養成分を複数選択してください_ビタミンＣ,意識して摂取している栄養成分を複数選択してください_ビタミンＤ,意識して摂取している栄養成分を複数選択してください_ビタミンＥ,意識して摂取している栄養成分を複数選択してください_葉酸,意識して摂取している栄養成分を複数選択してください_その他
2009/12/10 06:30:37.323,浜野 香織,62,女性,島根県,3回,はい,5時間～7時間未満,いいえ,はい,オリゴ2400,はい,false,true,true,false,false,false,true,false,false,false,true,true,true,true,true,false,false,true,true
2009/06/07 10:10:03.165,中出 七海,87,女性,高知県,4回以上,いいえ,1時間未満,いいえ,はい,キリン コレステミン　アセロラ味,いいえ,true,true,true,false,true,true,true,true,false,false,true,true,true,false,false,true,false,false,true
2010/01/23 02:53:12.140,成川 奈々,36,女性,石川県,4回以上,いいえ,3時間～5時間未満,はい,いいえ,,いいえ,false,true,false,false,true,true,false,true,false,false,false,true,false,false,false,false,false,false,true
2011/07/24 06:28:35.448,国沢 美咲,85,女性,群馬県,2回,はい,9時間以上,いいえ,はい,ベストメント,いいえ,true,true,true,false,true,true,false,false,false,true,false,false,true,true,false,false,true,false,true
2009/07/03 15:23:08.161,石倉 竜也,73,男性,大分県,3回,いいえ,3時間～5時間未満,はい,はい,ビーフカットステーキ幕の内弁当,いいえ,false,false,false,false,true,true,false,false,true,false,true,false,false,true,true,true,false,true,true
2009/03/09 14:49:38.372,高桑 真由,79,女性,岩手県,1回,はい,1時間未満,はい,いいえ,,いいえ,false,false,false,false,true,true,false,false,false,true,false,true,false,false,false,false,false,true,true
2011/08/11 23:22:34.557,駒場 彩,71,女性,静岡県,2回,いいえ,5時間～7時間未満,いいえ,いいえ,,はい,false,false,true,false,true,true,true,false,true,false,false,true,false,true,true,false,true,false,false
2010/08/09 22:47:07.857,岩谷 千尋,80,女性,愛媛県,1回,いいえ,1時間未満,はい,はい,ゼリージュースイサゴール,いいえ,true,true,true,true,false,false,true,false,false,false,false,false,true,true,true,true,false,false,true
2010/08/20 06:20:25.520,石綿 彩香,73,女性,和歌山県,1回,いいえ,1時間未満,はい,いいえ,,はい,false,false,true,false,true,false,false,false,false,false,false,true,true,true,false,false,true,true,true
2009/02/13 08:12:37.294,長坂 徹,69,男性,群馬県,2回,はい,3時間～5時間未満,はい,はい,リカルデント,いいえ,false,false,false,true,true,true,true,false,true,true,true,false,true,false,true,true,true,false,true
2009/06/06 16:09:17.753,広中 雄大,88,男性,三重県,1回,いいえ,5時間～7時間未満,いいえ,はい,ファミリーセット,はい,true,true,false,false,false,true,false,false,true,true,true,true,false,false,true,false,true,true,true
2010/03/25 11:35:52.107,松山 直樹,90,男性,広島県,1回,いいえ,5時間～7時間未満,いいえ,はい,食事と一緒に十六茶,はい,true,false,true,true,false,false,true,false,false,true,true,true,true,false,false,true,false,false,false
2010/10/08 11:28:10.492,金木 竜也,71,男性,岐阜県,4回以上,いいえ,9時間以上,はい,いいえ,,いいえ,true,true,true,false,true,true,false,true,true,true,true,false,true,true,true,false,false,true,true
2011/03/18 20:45:43.312,寺坂 里奈,83,女性,徳島県,4回以上,いいえ,7時間～9時間未満,いいえ,いいえ,,いいえ,true,true,true,false,true,true,true,true,false,true,true,true,true,false,false,true,true,false,true
2008/12/14 14:01:22.892,谷澤 美咲,17,女性,大阪府,2回,いいえ,5時間～7時間未満,いいえ,はい,日清おいしさプラス　サイリウムコーンフレーク　セミスィート,はい,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false
2010/04/05 08:35:24.724,吉沢 葵,56,女性,鹿児島県,2回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,true,false,true,false,true,false,false,false,true,true,true,true,true,false,false,false,false,false,true
2009/10/22 15:46:22.022,栫 亜美,59,女性,群馬県,2回,はい,3時間～5時間未満,はい,はい,ハイライン,はい,false,false,false,true,false,true,true,true,true,false,false,true,true,false,false,false,true,false,false
2010/09/22 03:36:25.792,岡沢 優,86,男性,福岡県,3回,はい,3時間～5時間未満,はい,いいえ,,いいえ,false,true,false,true,true,false,false,false,false,true,true,false,true,true,true,false,false,true,false
2010/01/26 16:56:50.827,林原 あゆみ,40,女性,岐阜県,3回,はい,7時間～9時間未満,はい,はい,「ビタホット」ハニーレモンC,はい,true,false,true,true,true,true,false,false,true,true,true,true,false,false,true,true,true,true,true
2009/03/04 05:08:49.840,杉浦 翼,47,男性,富山県,3回,いいえ,7時間～9時間未満,いいえ,はい,リカルデント,はい,true,false,true,true,true,true,false,false,false,false,false,false,false,true,false,true,false,false,true
2010/07/16 12:09:45.216,水崎 雄大,31,男性,栃木県,3回,はい,3時間～5時間未満,いいえ,いいえ,,いいえ,true,true,false,true,true,false,false,false,false,true,true,false,true,true,false,false,true,true,true
2011/02/17 23:47:37.548,井上 結衣,33,女性,滋賀県,3回,いいえ,3時間～5時間未満,はい,いいえ,,はい,false,false,true,false,true,false,false,true,true,true,false,true,false,true,true,true,false,true,false
2010/11/24 22:07:23.741,酒向 翼,35,男性,福岡県,4回以上,はい,9時間以上,いいえ,はい,オリゴメイトS-HP,はい,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true,true,true,false,true
2010/06/08 12:12:48.102,新開 祐介,21,男性,石川県,1回,はい,9時間以上,いいえ,いいえ,,はい,false,true,true,false,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false
2011/08/02 22:59:44.553,有泉 未来,68,女性,千葉県,2回,はい,9時間以上,はい,いいえ,,はい,true,true,true,false,false,false,true,true,false,false,true,true,false,false,true,false,true,true,false
2009/11/30 20:28:47.332,赤木 萌,42,女性,長崎県,1回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,true,true,true
2009/12/20 01:36:14.512,柴本 奈々,20,女性,長野県,1回,はい,5時間～7時間未満,はい,はい,カルピスキッズ,はい,false,false,true,false,true,true,true,false,false,true,false,false,true,false,true,false,true,false,true
2010/10/01 21:45:04.502,近森 愛,48,女性,徳島県,2回,いいえ,7時間～9時間未満,いいえ,いいえ,,はい,true,false,true,false,false,false,true,false,false,true,false,true,true,false,false,true,true,false,true
2011/08/01 22:37:38.440,中崎 優斗,31,男性,秋田県,3回,はい,7時間～9時間未満,いいえ,いいえ,,いいえ,true,false,true,false,true,false,true,false,true,true,true,false,false,false,false,true,true,true,false
2011/03/12 12:43:39.757,岩橋 麻衣子,66,女性,秋田県,1回,いいえ,3時間～5時間未満,いいえ,はい,緑の力茶(りょくちゃ),いいえ,true,false,false,true,false,false,false,true,false,false,true,false,true,true,true,false,true,true,false
2010/07/04 04:36:06.430,横島 彩乃,68,女性,沖縄県,2回,いいえ,1時間未満,いいえ,いいえ,,いいえ,false,true,true,false,false,true,true,true,true,false,false,false,false,true,true,true,false,true,false
2010/11/08 08:16:15.933,木部 琴音,35,女性,福岡県,2回,いいえ,5時間～7時間未満,いいえ,はい,エスピーマリンスーパーＰ,はい,true,false,false,true,true,false,false,false,false,false,true,false,true,false,false,false,true,true,true
2008/11/29 02:38:26.325,福光 陸,40,男性,兵庫県,4回以上,いいえ,1時間～3時間未満,いいえ,はい,有機栽培大豆　ほね元気,はい,false,true,false,true,false,true,false,true,true,true,false,false,true,true,true,true,true,false,true
2010/09/11 00:27:24.385,丹羽 美穂,28,女性,滋賀県,3回,いいえ,3時間～5時間未満,いいえ,はい,ソフール　プレーン,はい,false,false,false,true,false,true,false,false,true,false,true,true,true,false,true,false,true,true,false
2008/12/31 04:16:55.008,永倉 奈々,47,女性,大分県,2回,いいえ,5時間～7時間未満,はい,はい,松谷のおみそ汁 白みそ,はい,true,false,true,true,true,false,true,false,true,true,false,false,true,true,false,true,true,false,true
2011/01/19 18:47:47.472,塚越 貴大,26,男性,山形県,1回,はい,9時間以上,はい,いいえ,,はい,true,false,true,true,true,false,false,false,true,false,true,false,true,true,false,true,true,true,true
2008/10/17 10:14:38.052,堀籠 結衣,40,女性,石川県,2回,はい,3時間～5時間未満,はい,はい,日清おいしさプラス　サイリウムドリンク,はい,false,true,true,true,false,false,false,false,true,true,true,true,true,false,true,true,false,false,true
2009/07/09 21:42:09.954,平石 彩香,43,女性,静岡県,4回以上,いいえ,3時間～5時間未満,はい,いいえ,,はい,true,false,true,false,false,false,false,true,true,false,false,false,true,true,false,true,true,false,false
2011/01/04,山木 達也,20,男性,長野県,,はい,,,,,,true,false,true,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,true
2011/07/09 10:26:09.477,昆 恵,43,女性,奈良県,1回,いいえ,1時間未満,はい,いいえ,,はい,false,false,true,true,true,true,true,false,false,false,false,true,true,false,false,true,true,false,true
2009/10/29 10:05:18.824,倉本 さくら,27,女性,奈良県,3回,いいえ,1時間～3時間未満,はい,はい,キリン コレステミン アセロラ味,はい,true,true,true,false,true,true,false,false,true,false,false,false,true,false,true,true,true,false,false
2009/05/22 08:30:04.241,徳丸 直人,20,男性,栃木県,4回以上,いいえ,7時間～9時間未満,いいえ,はい,ピオテア粉末ほうじ茶,いいえ,true,false,true,false,false,true,false,true,false,true,true,false,false,true,false,false,true,false,false
2010/11/06 09:38:11.177,江見 翔平,40,男性,沖縄県,2回,はい,1時間～3時間未満,いいえ,はい,食事と一緒に十六茶,はい,false,true,true,true,true,false,false,false,true,true,true,false,true,false,true,true,true,false,false
2011/03/20 12:43:44.886,木曽 海斗,47,男性,福岡県,2回,はい,1時間未満,はい,はい,ライ麦パン,いいえ,false,false,false,true,false,true,false,true,false,false,false,false,true,true,true,false,false,false,true
2009/07/25 08:43:50.014,東本 優,40,男性,群馬県,4回以上,いいえ,3時間～5時間未満,はい,はい,イサゴール・アムラ味,はい,true,true,true,false,false,false,true,false,true,false,false,true,true,true,true,true,false,false,false
2009/09/24 19:06:48.167,国府田 拓海,15,男性,宮城県,1回,いいえ,7時間～9時間未満,はい,はい,日清おいしさプラスサイリウムドリンクグレープフルーツ,いいえ,false,false,false,true,false,false,false,true,false,false,false,true,true,false,false,true,true,true,false
2009/12/26 09:42:02.219,青野 海斗,33,男性,京都府,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,はい,true,false,false,false,false,true,true,false,false,true,true,false,false,false,true,true,false,true,true
2010/12/22 21:13:42.688,永富 菜月,62,女性,鹿児島県,1回,いいえ,1時間未満,はい,いいえ,,はい,true,false,true,true,true,false,true,false,false,true,true,false,false,false,true,true,false,false,false
2010/01/10 19:28:47.465,河西 優太,84,男性,山形県,4回以上,はい,9時間以上,いいえ,いいえ,,はい,true,false,true,true,true,false,false,true,false,true,false,false,true,true,false,false,false,true,true
2011/03/25 04:36:46.347,浜岡 竜也,41,男性,長野県,4回以上,いいえ,9時間以上,はい,はい,カルピス酸乳 アミールエス のむヨーグルト,いいえ,true,false,false,false,true,false,true,false,false,true,true,false,false,false,true,true,true,false,true
2011/01/01 18:06:06.658,岡島 佳奈,28,女性,大分県,2回,いいえ,9時間以上,はい,はい,ほね元気　ひきわり,はい,false,false,true,false,false,true,false,true,true,false,false,false,false,false,false,false,true,true,true
2009/05/13 17:52:05.552,湯本 翔太,11,男性,秋田県,4回以上,はい,9時間以上,いいえ,いいえ,,はい,false,true,true,true,false,true,true,true,true,false,false,false,false,true,true,true,false,false,false
2011/09/28 06:10:55.442,江連 成美,87,女性,愛媛県,2回,いいえ,3時間～5時間未満,いいえ,いいえ,,はい,true,true,false,false,true,false,false,false,false,true,true,true,false,true,false,true,false,true,false
2010/02/28 21:13:01.068,乗田 翔太,28,男性,鳥取県,3回,はい,1時間未満,はい,いいえ,,いいえ,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,true,false,false
2011/03/03 05:10:15.341,小路 彩花,21,女性,島根県,3回,いいえ,1時間～3時間未満,いいえ,いいえ,,いいえ,true,false,false,true,true,false,true,true,true,false,false,false,false,true,false,true,true,false,false
2010/01/11 04:15:41.272,池永 優,32,男性,山形県,3回,はい,9時間以上,はい,いいえ,,いいえ,true,true,true,true,false,false,true,false,true,false,false,false,false,true,false,false,false,true,false
2009/03/01 23:38:18.608,大羽 菜摘,14,女性,東京都,1回,いいえ,1時間未満,いいえ,はい,ハンバーグ＆海老フライ,いいえ,false,true,true,false,false,true,true,false,false,true,true,false,false,true,false,false,false,true,true
2009/09/21 17:00:21.817,貝沼 結衣,16,女性,奈良県,2回,はい,9時間以上,いいえ,いいえ,,いいえ,true,true,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false,true,false
2011/03/05 04:23:35.900,黒瀬 亮,57,男性,岡山県,2回,はい,5時間～7時間未満,はい,はい,キリン コレステミン アセロラ味 ８袋,はい,true,false,true,true,true,false,false,true,true,false,true,false,false,true,true,false,false,true,true
2011/08/05 11:05:14.121,上沢 大輝,47,男性,群馬県,1回,はい,3時間～5時間未満,はい,いいえ,,いいえ,true,false,true,true,false,false,false,true,false,true,false,false,false,true,true,false,true,false,false
2009/09/23 02:15:02.381,笹山 麻衣,48,女性,岡山県,4回以上,いいえ,9時間以上,いいえ,いいえ,,はい,false,true,true,true,true,true,true,true,true,true,true,false,false,true,false,false,false,true,true
